====================================================================================================
WEEPING CAN ATTACK SIMULATOR - BIT-LEVEL ANALYSIS + REINFORCEMENT LEARNING
====================================================================================================
[MASTER] Connected to vcan0
[ATTACKER] Connected dedicated sniff socket to vcan0

====================================================================================================
[ATTACKER] PHASE 1: SNIFFING (Training) for 150 seconds...
====================================================================================================

[ATTACKER] Started vcan0 listener
[ECU_A] START slave_id=1 ID=0x100 period=5.00s
[ECU_B] START slave_id=2 ID=0x200 period=6.00s
[ECU_C] START slave_id=3 ID=0x300 period=9.00s
[ECU_D] START slave_id=4 ID=0x400 period=14.00s

=== Simulation running ===

[ECU_B] VUOLE TRASMETTERE (ID=0x200) TEC=0 REC=0 State=ERROR_ACTIVE
[ECU_A] VUOLE TRASMETTERE (ID=0x100) TEC=0 REC=0 State=ERROR_ACTIVE
[ECU_C] VUOLE TRASMETTERE (ID=0x300) TEC=0 REC=0 State=ERROR_ACTIVE
[ECU_D] VUOLE TRASMETTERE (ID=0x400) TEC=0 REC=0 State=ERROR_ACTIVE
  [ARB] SOF          | ECU_B=0 | ECU_A=0 | ECU_C=0 | ECU_D=0 -> BUS=0
  [ARB] ID           | ECU_B=0 | ECU_A=0 | ECU_C=0 | ECU_D=1 -> BUS=0
  [ARB] ECU_D perde arbitraggio
  [ARB] ID           | ECU_B=1 | ECU_A=0 | ECU_C=1 -> BUS=0
  [ARB] ECU_B perde arbitraggio
  [ARB] ECU_C perde arbitraggio
[MASTER] WINNER: ECU_A (ID=0x100) -> TRANSMIT
  [TX]  SOF          | ECU_A=0
  [TX]  INTERMISSION | ATTACKER=1
  [TX]  INTERMISSION | ATTACKER=1
[MASTER] Frame OK: ID=0x01A data=D18A3A4ADC31A81D
[MASTER] ATTACKER: TEC=68 (-1 per successo) State=ERROR_ACTIVE
[ECU_C] VUOLE TRASMETTERE (ID=0x300) TEC=0 REC=0 State=ERROR_ACTIVE
  [TX]  SOF          | ECU_C=0
  [TX]  ID           | ECU_C=0
  [TX]  ID           | ECU_C=1
  [TX]  ID           | ECU_C=1
  [TX]  ID           | ECU_C=0
  [TX]  ID           | ECU_C=0
  [TX]  ID           | ECU_C=0
  [TX]  ID           | ECU_C=0
  [TX]  ID           | ECU_C=0
  [TX]  STUFF        | ECU_C=1
  [TX]  ID           | ECU_C=0
  [TX]  ID           | ECU_C=0
  [TX]  ID           | ECU_C=0
  [TX]  RTR          | ECU_C=0
  [TX]  IDE          | ECU_C=0
  [TX]  STUFF        | ECU_C=1
  [TX]  R0           | ECU_C=1
  [TX]  DLC          | ECU_C=1
  [TX]  DLC          | ECU_C=0
  [TX]  DLC          | ECU_C=0
  [TX]  DLC          | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  STUFF        | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  STUFF        | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  STUFF        | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  STUFF        | ECU_C=1
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  STUFF        | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  STUFF        | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=1
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=0
  [TX]  DATA         | ECU_C=1
  [TX]  CRC          | ECU_C=1
  [TX]  CRC          | ECU_C=1
  [TX]  CRC          | ECU_C=0
  [TX]  CRC          | ECU_C=1
  [TX]  CRC          | ECU_C=0
  [TX]  CRC          | ECU_C=1
  [TX]  CRC          | ECU_C=1
  [TX]  CRC          | ECU_C=1
  [TX]  CRC          | ECU_C=0
  [TX]  CRC          | ECU_C=0
  [TX]  CRC          | ECU_C=1
  [TX]  CRC          | ECU_C=0
  [TX]  CRC          | ECU_C=1
  [TX]  CRC          | ECU_C=0
  [TX]  CRC          | ECU_C=1
  [TX]  CRC_DELIM    | ECU_C=1
  [TX]  ACK_SLOT     | ECU_C=1
  [TX]  ACK_DELIM    | ECU_C=1
  [TX]  EOF          | ECU_C=1
  [TX]  EOF          | ECU_C=1
  [TX]  EOF          | ECU_C=1
  [TX]  EOF          | ECU_C=1
  [TX]  EOF          | ECU_C=1
  [TX]  EOF          | ECU_C=1
  [TX]  EOF          | ECU_C=1
  [TX]  INTERMISSION | ECU_C=1
  [TX]  INTERMISSION | ECU_C=1
  [TX]  INTERMISSION | ECU_C=1
[MASTER] Frame OK: ID=0x300 data=6000032C83740031
[MASTER] ECU_C: TEC=0 (-1 per successo) State=ERROR_ACTIVE
[ECU_B] VUOLE TRASMETTERE (ID=0x200) TEC=0 REC=0 State=ERROR_ACTIVE
  [TX]  SOF          | ECU_B=0
  [TX]  ID           | ECU_B=0
  [TX]  ID           | ECU_B=1
  [TX]  ID           | ECU_B=0
  [TX]  ID           | ECU_B=0
  [TX]  ID           | ECU_B=0
  [TX]  ID           | ECU_B=0
  [TX]  ID           | ECU_B=0
  [TX]  STUFF        | ECU_B=1
  [TX]  ID           | ECU_B=0
  [TX]  ID           | ECU_B=0
  [TX]  ID           | ECU_B=0
  [TX]  ID           | ECU_B=0
  [TX]  RTR          | ECU_B=0
  [TX]  STUFF        | ECU_B=1
  [TX]  IDE          | ECU_B=0
  [TX]  R0           | ECU_B=1
  [TX]  DLC          | ECU_B=1
  [TX]  DLC          | ECU_B=0
  [TX]  DLC          | ECU_B=0
  [TX]  DLC          | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  STUFF        | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  STUFF        | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  STUFF        | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  STUFF        | ECU_B=1
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  STUFF        | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  STUFF        | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  DATA         | ECU_B=1
  [TX]  DATA         | ECU_B=0
  [TX]  CRC          | ECU_B=1
  [TX]  CRC          | ECU_B=1
  [TX]  CRC          | ECU_B=0
  [TX]  CRC          | ECU_B=0
  [TX]  CRC          | ECU_B=0
  [TX]  CRC          | ECU_B=1
  [TX]  CRC          | ECU_B=0
  [TX]  CRC          | ECU_B=0
  [TX]  CRC          | ECU_B=0
  [TX]  CRC          | ECU_B=0
  [TX]  CRC          | ECU_B=1
  [TX]  CRC          | ECU_B=1
  [TX]  CRC          | ECU_B=0
  [TX]  CRC          | ECU_B=1
  [TX]  CRC          | ECU_B=1
  [TX]  CRC_DELIM    | ECU_B=1
  [TX]  ACK_SLOT     | ECU_B=1
  [TX]  ACK_DELIM    | ECU_B=1
  [TX]  EOF          | ECU_B=1
  [TX]  EOF          | ECU_B=1
  [TX]  EOF          | ECU_B=1
  [TX]  EOF          | ECU_B=1
  [TX]  EOF          | ECU_B=1
  [TX]  EOF          | ECU_B=1
  [TX]  EOF          | ECU_B=1
  [TX]  INTERMISSION | ECU_B=1
  [TX]  INTERMISSION | ECU_B=1
  [TX]  INTERMISSION | ECU_B=1
[MASTER] Frame OK: ID=0x200 data=400002228095004A
[MASTER] ECU_B: TEC=0 (-1 per successo) State=ERROR_ACTIVE
[ATTACKER] ⏭️ Skip attack this cycle (TEC=68, p_attack=0.39) -> ripulisco TEC
[ECU_A] VUOLE TRASMETTERE (ID=0x100) TEC=118 REC=0 State=ERROR_ACTIVE
  [TX]  SOF          | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=1
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  RTR          | ECU_A=0
  [TX]  IDE          | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  R0           | ECU_A=1
  [TX]  DLC          | ECU_A=1
  [TX]  DLC          | ECU_A=0
  [TX]  DLC          | ECU_A=0
  [TX]  DLC          | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  STUFF        | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=0
  [TX]  CRC_DELIM    | ECU_A=1
  [TX]  ACK_SLOT     | ECU_A=1
  [TX]  ACK_DELIM    | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  INTERMISSION | ECU_A=1
  [TX]  INTERMISSION | ECU_A=1
  [TX]  INTERMISSION | ECU_A=1
[MASTER] Frame OK: ID=0x100 data=2000013E6C760059
[MASTER] ECU_A: TEC=117 (-1 per successo) State=ERROR_ACTIVE
[ECU_D] VUOLE TRASMETTERE (ID=0x400) TEC=0 REC=0 State=ERROR_ACTIVE
  [TX]  SOF          | ECU_D=0
  [TX]  ID           | ECU_D=1
  [TX]  ID           | ECU_D=0
  [TX]  ID           | ECU_D=0
  [TX]  ID           | ECU_D=0
  [TX]  ID           | ECU_D=0
  [TX]  ID           | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  ID           | ECU_D=0
  [TX]  ID           | ECU_D=0
  [TX]  ID           | ECU_D=0
  [TX]  ID           | ECU_D=0
  [TX]  ID           | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  RTR          | ECU_D=0
  [TX]  IDE          | ECU_D=0
  [TX]  R0           | ECU_D=1
  [TX]  DLC          | ECU_D=1
  [TX]  DLC          | ECU_D=0
  [TX]  DLC          | ECU_D=0
  [TX]  DLC          | ECU_D=0
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  DATA         | ECU_D=1
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  DATA         | ECU_D=0
  [TX]  STUFF        | ECU_D=1
  [TX]  CRC          | ECU_D=1
  [TX]  CRC          | ECU_D=0
  [TX]  CRC          | ECU_D=0
  [TX]  CRC          | ECU_D=1
  [TX]  CRC          | ECU_D=0
  [TX]  CRC          | ECU_D=0
  [TX]  CRC          | ECU_D=0
  [TX]  CRC          | ECU_D=0
  [TX]  CRC          | ECU_D=1
  [TX]  CRC          | ECU_D=0
  [TX]  CRC          | ECU_D=1
  [TX]  CRC          | ECU_D=1
  [TX]  CRC          | ECU_D=0
  [TX]  CRC          | ECU_D=1
  [TX]  CRC          | ECU_D=1
  [TX]  CRC_DELIM    | ECU_D=1
  [TX]  ACK_SLOT     | ECU_D=1
  [TX]  ACK_DELIM    | ECU_D=1
  [TX]  EOF          | ECU_D=1
  [TX]  EOF          | ECU_D=1
  [TX]  EOF          | ECU_D=1
  [TX]  EOF          | ECU_D=1
  [TX]  EOF          | ECU_D=1
  [TX]  EOF          | ECU_D=1
  [TX]  EOF          | ECU_D=1
  [TX]  INTERMISSION | ECU_D=1
  [TX]  INTERMISSION | ECU_D=1
  [TX]  INTERMISSION | ECU_D=1
[MASTER] Frame OK: ID=0x400 data=8000042076E30020
[MASTER] ECU_D: TEC=0 (-1 per successo) State=ERROR_ACTIVE
[ATTACKER] ⏭️ Skip attack this cycle (TEC=68, p_attack=0.39) -> ripulisco TEC
[ECU_B] VUOLE TRASMETTERE (ID=0x200) TEC=0 REC=0 State=ERROR_ACTIVE
[ECU_C] VUOLE TRASMETTERE (ID=0x300) TEC=0 REC=0 State=ERROR_ACTIVE
[ECU_A] VUOLE TRASMETTERE (ID=0x100) TEC=117 REC=0 State=ERROR_ACTIVE
  [ARB] SOF          | ECU_B=0 | ECU_C=0 | ECU_A=0 -> BUS=0
  [ARB] ID           | ECU_B=0 | ECU_C=0 | ECU_A=0 -> BUS=0
  [ARB] ID           | ECU_B=1 | ECU_C=1 | ECU_A=0 -> BUS=0
  [ARB] ECU_B perde arbitraggio
  [ARB] ECU_C perde arbitraggio
[MASTER] WINNER: ECU_A (ID=0x100) -> TRANSMIT
  [TX]  SOF          | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=1
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  RTR          | ECU_A=0
  [TX]  IDE          | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  R0           | ECU_A=1
  [TX]  DLC          | ECU_A=1
  [TX]  DLC          | ECU_A=0
  [TX]  DLC          | ECU_A=0
  [TX]  DLC          | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  STUFF        | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=1
  [TX]  DATA         | ECU_A=0
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=1
  [TX]  CRC          | ECU_A=0
  [TX]  CRC          | ECU_A=1
  [TX]  CRC_DELIM    | ECU_A=1
  [TX]  ACK_SLOT     | ECU_A=1
  [TX]  ACK_DELIM    | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  EOF          | ECU_A=1
  [TX]  INTERMISSION | ECU_A=1
  [TX]  INTERMISSION | ECU_A=1
  [TX]  INTERMISSION | ECU_A=1
[MASTER] Frame OK: ID=0x100 data=2000013F6D76005A
[MASTER] ECU_A: TEC=116 (-1 per successo) State=ERROR_ACTIVE
[ATTACKER] ⏭️ Skip attack this cycle (TEC=68, p_attack=0.39) -> ripulisco TEC
[ECU_A] VUOLE TRASMETTERE (ID=0x100) TEC=116 REC=0 State=ERROR_ACTIVE
  [TX]  SOF          | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=1
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  ID           | ECU_A=0
  [TX]  RTR          | ECU_A=0
  [TX]  IDE          | ECU_A=0
  [TX]  STUFF        | ECU_A=1
  [TX]  R0           | ECU_A=1
  [TX]  DLC          | ECU_A=1
  [TX]  DLC          | ECU_A=0
  [TX]  DLC          | ECU_A=0
  [TX]  DLC          | ECU_A=0
  [TX]  DATA         | ECU_A=0
  [TX]  DATA         | ECU_A=0
